Part Number,Description,PriceEa,ValidFrom
hq4m08,"4"" pink, seablue & lemon dahlia w/silver strobe pistil",6.66,1/01/2017
hx4t35,"4"" purple dahlia w/white strobe pistil",5.98,1/01/2017
hx4t37,"4"" purple peony",5.98,1/01/2017
hq4m09,"4"" purple peony",5.92,1/01/2017
wh4t01,"4"" purple peony w/6 crackers & salutes",12.73,1/01/2017
hx4t25,"4"" purple peony w/chrys pistil",5.98,1/01/2017
js4n02,"4"" purple strobe peony w/white strobe pistil",5.93,1/01/2017
hq4q03,"4"" red & blue color mix peony",5.75,1/01/2017
hq4m03,"4"" red & blue double sound (salute) ring cylinder",9.51,1/01/2017
hq4q04,"4"" red & silver special strobe waterfall",7.73,1/01/2017
hx4t40,"4"" red chrys w/silver chrys pistil",5.98,1/01/2017
hx4t51,"4"" red coconut crossette",5.98,1/01/2017
hx4n02,"4"" red coconut crossette w/chrys pistil",5.98,1/01/2017
hx4t23,"4"" red crossette",5.98,1/01/2017
yf4p12,"4"" red cycas blooms (cherry blossom)",9.65,1/01/2017
hx4t45,"4"" red flower",5.98,1/01/2017
hx4t08,"4"" red glittering willow",5.98,1/01/2017
hq4m15,"4"" red heart pattern",6.65,1/01/2017
js4n06,"4"" red lantern",5.93,1/01/2017
hx4t01,"4"" red meteor w/blue pistil",5.98,1/01/2017
hq4m04,"4"" red peony",5.92,1/01/2017
hx4t50,"4"" red peony",5.98,1/01/2017
hq4p07,"4"" red special strobing peony",8.32,1/01/2017
wh4n02,"4"" red strobe willow (wh4t05)",7.54,1/01/2017
hx4n04,"4"" red to chrys flower - loud",5.98,1/01/2017
hx4t04,"4"" red wave crossette",5.98,1/01/2017
hx4t12,"4"" red wave to silver strobe",5.98,1/01/2017
hx4t56,"4"" silver crackling coconut w/crackling coconut trunk tail",7.79,1/01/2017
wh4t06,"4"" silver crown",8.64,1/01/2017
hx4t44,"4"" silver crown chrys to red",6.25,1/01/2017
hq4m11,"4"" silver crown w/magenta (peachblow) pistil",6.93,1/01/2017
hq4p10,"4"" silver fish",5.92,1/01/2017
ld42221,"4"" silver peony w/crackling pistil w/tail",6.66,1/01/2017
hx4n03,"4"" silver strobe waterfall",5.98,1/01/2017
hx4t17,"4"" silver strobe willow",5.98,1/01/2017
yx4n03,"4"" silver wave w/red core",6.96,1/01/2017
hx4t09,"4"" smiling face",5.98,1/01/2017
hq4ms17,"4"" smiling face w/strobing (blinking) eyes",6.66,1/01/2017
wh4t02,"4"" spinner flower ring & red crossette ring",12.73,1/01/2017
wh4t07,"4"" three red swordsmen (gold to red octagonal chrys)",8.64,1/01/2017
hx4t06,"4"" time rain willow",5.98,1/01/2017
hq4q01,"4"" timerain (crackling) willow waterfalll",7.23,1/01/2017
hx4t24,"4"" twice crackling",5.98,1/01/2017
hx4t36,"4"" violet peony",5.98,1/01/2017
hq406,"4"" whistles cylinder to big report",9.51,1/01/2017
hx4t49,"4"" white peony",5.98,1/01/2017
hq4q05,"4"" white special strobing peony",5.92,1/01/2017
yf5p05,"5"" 1/2 green & 1/2 red peony w/nishiki kamuro circle 458-460",29.75,1/01/2017
yf5p06,"5"" 1/2 purple & 1/2 aqua peony w/nishiki kamuro circle-461-463 488-489",25.4,1/01/2017
hq5p04,"5"" 1/2 red/green & 1/2 red/blue in silver cross ring w/gold strobe pistil",14.55,1/01/2017
yf5m11,"5"" 1/4 red, green, blue, yellow peony w/crossing nishiki kamuro circle",25.75,1/01/2017
yf5p02,"5"" 1/4 red,green,purple,yellow peony w/crackling pistil 455",25.4,1/01/2017
yf5k35,"5"" aqua peony w/gold strobing pistil",14.72,1/01/2017
yf5p96,"5"" aqua peony w/strobing pisitl 580",25.4,1/01/2017
hx5t01,"5"" blue brocade coconut",13.75,1/01/2017
yf5k53a,"5"" blue crackling w/double crackling pistil 491",22.45,1/01/2017
yf5p60,"5"" blue cube 546",25.4,1/01/2017
hq5m01,"5"" blue peony",14.4,1/01/2017
js5n03,"5"" blue peony w/brocade chrys to green pistil",14.4,1/01/2017
hx5t04,"5"" blue peony w/flower crown pistil",13.75,1/01/2017
yf5k16,"5"" blue thousand circle chrys w/tail",24.72,1/01/2017
yf5p78,"5"" blue to green to crackling ghost 566",25.4,1/01/2017
yf5p89,"5"" blue to green to red peony w/strobing pistil 575",25.4,1/01/2017
ld53029,"5"" blue tracer w/silver tail",14.4,1/01/2017
hq5n03,"5"" blue wind bells",14.4,1/01/2017
ld57042,"5"" bowtie ring w/tail",14.4,1/01/2017
hx5t09,"5"" brocade coconut",14.4,1/01/2017
hx5n05,"5"" brocade crackling chrys w/crackling tail",14.97,1/01/2017
sm508,"5"" brocade crown",14.4,1/01/2017
hx5n02,"5"" brocade crown SoS",14.97,1/01/2017
ld56007,"5"" brocade crown w/gold tail",14.4,1/01/2017
hx5t40,"5"" butterfly flower & red palm w/white strobe pist cylinder",17.23,1/01/2017
hx5t43,"5"" changing snail pattern",12.78,1/01/2017
hx5t26,"5"" charcoal crossette",14.4,1/01/2017
wh5t01,"5"" color falling leaves",14.4,1/01/2017
sm504,"5"" colorful dahlia (multicolor dahlia)",14.4,1/01/2017
ls5430,"5"" comet brocade (gold glittering)",14.4,1/01/2017
ls5501,"5"" comet crackling",14.4,1/01/2017
ls5605,"5"" comet silver",14.4,1/01/2017
ls5600,"5"" comet white strobe",14.4,1/01/2017
sm509,"5"" crackling brocade crown",14.4,1/01/2017
hx5t07,"5"" crackling brocade crown",14.4,1/01/2017
hx5t25,"5"" crackling crossette",14.4,1/01/2017
yf5p26,"5"" crackling crossette 478",25.4,1/01/2017
yf5p23,"5"" crackling flowers in green circle 475",25.4,1/01/2017
yf5k71,"5"" crackling nishiki kamuro niagra falls 55-59",20.23,1/01/2017
ld54008,"5"" crackling scatter w/gold tail",14.4,1/01/2017
yf5a20,"5"" crcklng thousand circle chrys w/crcklng pistil 479",22.4,1/01/2017
yf5t27,"5"" crcklng thousand circle chrys w/double crcklng pistil",22.4,1/01/2017
yf5k72,"5"" cube pattern",25.08,1/01/2017
sm501,"5"" cube pattern (red & green)",14.4,1/01/2017
hq5p01,"5"" double glittering ring w/big blue pistil",14.4,1/01/2017
hq5p12,"5"" double layer whistles w/red strobe pistil",16.71,1/01/2017
yf5k42,"5"" double palm tree w/green pistil",22.4,1/01/2017
yf5t52,"5"" double palm tree w/green pistil",21.75,1/01/2017
yf5t48,"5"" double palm tree w/purple pistil",22.75,1/01/2017
yf5t29,"5"" double purple to nishiki kamuro niagra falls ring",21.75,1/01/2017
yf5t19,"5"" double red crackling hearts",19.75,1/01/2017
hq5p02,"5"" double red crackling rain & silver chrys ring",14.4,1/01/2017
hx5t03,"5"" falling leaves shell of shells",14.4,1/01/2017
hq5m04,"5"" fireflower cylinder (double tourbillions) w/big red stobe pistil",20.05,1/01/2017
hq506,"5"" glittering chrys in thousands flower ball tree",18.12,1/01/2017
hx5t28,"5"" glittering crossette",14.4,1/01/2017
yf5p77,"5"" glittering silver to aqua to lemon chrys 565",25.4,1/01/2017
yf5t49,"5"" glittering silver to blue to red to strobe w/white strb pist",22.75,1/01/2017
yf5p64,"5"" glittering silver to golden to orange chrys 553",25.4,1/01/2017
yf5p99,"5"" glittering silver to green to blue chrys w/red pistil",25.4,1/01/2017
yf5p61,"5"" glittering silver to green to red chrys",25.4,1/01/2017
yf5p97,"5"" glittering silver to grn to red chrys w/five flash rpt",25.4,1/01/2017
yf5p53,"5"" glittering silver to yellow chrys",25.4,1/01/2017
hx5t02,"5"" glittering willow w/silver strobe pistil",14.4,1/01/2017
ld57139,"5"" gold bowtie w/blue ring",14.4,1/01/2017
yf5p42,"5"" gold coconut 511-512",25.4,1/01/2017
yf5k31,"5"" gold coconut to multicolor small flowers 573",24.72,1/01/2017
yf5p55,"5"" gold coconut w/green crown flowers 568 538",25.4,1/01/2017
yf5p62,"5"" gold coconut w/green falling leaves bouquet 548",25.4,1/01/2017
hq5p14,"5"" gold coconut w/green strobe pistil",14.4,1/01/2017
yf5p18,"5"" gold coconut w/rising blue small flowers 471 579",25.4,1/01/2017
ld58032,"5"" gold flash w/8 pieces chrys w/tail",14.4,1/01/2017
rz504,"5"" gold flitter comets & other rozzi shells",26,1/01/2017
hq5q05,"5"" gold palm tree w/glittering trunk",14.4,1/01/2017
hx5t10,"5"" gold spangle chrys to red w/green pistil",14.4,1/01/2017
hx5n04,"5"" gold strobe chrys to red w/green pistil",14.97,1/01/2017
yf5p68,"5"" gold strobing cycas",25.4,1/01/2017
yf5m08,"5"" gold strobing cycas blooms",29.75,1/01/2017
yf5p47,"5"" gold strobing lemon cycas w/rising tail 524-525",25.4,1/01/2017
yf5p95,"5"" gold strobing silk to red strobing w/red strobing pist 580",25.4,1/01/2017
yf5a04,"5"" gold willow 508-510 542-543",19.94,1/01/2017
yf5a50,"5"" gold willow w/green falling leaves",14.61,1/01/2017
yf5b01,"5"" gold willow w/multicolor falling leaves",14.61,1/01/2017
yf5k30,"5"" gold willow w/red falling leaves pistil 552",19.94,1/01/2017
yf5t53,"5"" golden coconut to multicolor small flowers",21.75,1/01/2017
hx5t33,"5"" golden spangle chrys to blue",14.4,1/01/2017
hx5t05,"5"" golden strobe chrys w/green pistil",14.4,1/01/2017
hx5t21,"5"" golden willow to blue horsetail",14.4,1/01/2017
hx5t13,"5"" golden willow waterfall",14.4,1/01/2017
yf5m03,"5"" goldwave to blue crossette w/crackling pistil 493-495",24.75,1/01/2017
yf5p57,"5"" goldwave to chartreuse crossette w/crackling pistil 540",25.4,1/01/2017
yf5t42,"5"" goldwave to crackling crossette",19.75,1/01/2017
yf5t11,"5"" goldwave to green swimming",22.75,1/01/2017
yf5p100,"5"" goldwave to multicolor swimming w/crackling pistil",25.4,1/01/2017
yf5k02,"5"" goldwave to silver crossette w/tail",25.4,1/01/2017
yf5p46,"5"" goldwave to yellow crossette w/crackling pistil 521-523",25.4,1/01/2017
yf5p67,"5"" green chrys w/crackling balls",25.4,1/01/2017
yf541,"5"" green coconut crossette",27.27,1/01/2017
yf5p24,"5"" green crossette w/crackling pistil 477",25.4,1/01/2017
yf5pc2,"5"" green cycas blooms 570",25.4,1/01/2017
js5n04,"5"" green peony w/big red pistil",14.4,1/01/2017
art5e02,"5"" green ring w/red pistil w/silver crackling",14.4,1/01/2017
sm505,"5"" green strobe peony (special strobe)",14.4,1/01/2017
yf5k78,"5"" green strobing and orange strobing dahlia (mixed)",25.08,1/01/2017
yf5m04,"5"" green strobing willow",24.75,1/01/2017
yf5k33,"5"" green to purple peony 549",19.72,1/01/2017
yf5p25,"5"" green, purple, crackling palm tree 478",25.4,1/01/2017
hx5t34,"5"" half red half blue brocade ring",14.4,1/01/2017
yf5b04,"5"" japanese dragon's eye",25.08,1/01/2017
wh5n01,"5"" jellyfish",14.4,1/01/2017
yf5p49,"5"" kamuro chrys niagra falls",25.4,1/01/2017
yf5k55,"5"" lemon crackling w/crackling pistil 551",22.72,1/01/2017
yf5p65,"5"" magenta crossette",25.4,1/01/2017
yf5p63,"5"" magenta to aqua strobing peony w/var small flowers",25.4,1/01/2017
ld5002,"5"" mine glittering kamuro",14.4,1/01/2017
cb505,"5"" mine golden willow to mc aerial mine",29.12,1/01/2017
yf5d05,"5"" mine nishiki kamuro niagra falls",18.54,1/01/2017
ld50013,"5"" mine thundering turbillioin",16.33,1/01/2017
cb510,"5"" mine white spangle to purple aerial mine",29.12,1/01/2017
yf5p52,"5"" mixed color cycas (orange, aqua & blue) 535",25.4,1/01/2017
hx5t12,"5"" multi flower w/lemon strobe pistil w/broacde ring",14.4,1/01/2017
yf5p03,"5"" multicolor (variegated) dahlia 456",25.4,1/01/2017
yf5p04,"5"" multicolor (variegated) flower sheets w/rising tail 457",25.4,1/01/2017
hx5t36,"5"" multicolor cycas w/golden trunk tail",14.86,1/01/2017
yf5k58,"5"" multicolor falling leaves bouquet",14.72,1/01/2017
hq5p08,"5"" multicolor falling leaves w/blue stars",14.55,1/01/2017
hx5t42,"5"" multicolor hydrangea",14.14,1/01/2017
hx5n01,"5"" multicolor hydrangea w/strobe pistil & ring",14.97,1/01/2017
hx5t30,"5"" multicolor meteors",14.4,1/01/2017
hq5p13,"5"" multicolor moving stars",15.55,1/01/2017
hx5t19,"5"" multicolor peony",14.4,1/01/2017
yf5e07,"5"" nishiki kam peony w/green crcklng pist w/green tips",20.2,1/01/2017
yf5e06,"5"" nishiki kam peony w/purple pist w/purple tips",20.2,1/01/2017
yf5a46,"5"" nishiki kamuro niagra falls (yf5t23)",22.4,1/01/2017
yf5t50,"5"" nishiki kamuro to red strobe w/red strobe pistil",21.75,1/01/2017
yf5t51,"5"" nishiki kamuro to white strobe w/white strobe pistil",21.75,1/01/2017
yf5k57,"5"" orange crackling w/crackling pistil",14.72,1/01/2017
yf5p59,"5"" orange palm tree",25.4,1/01/2017
yf5p72,"5"" orange strobing circle w/titanium salute",25.4,1/01/2017
hq5p09,"5"" pink, seablue, orange and green crossettes",14.55,1/01/2017
hx5t06,"5"" purple brocade coconut",14.4,1/01/2017
yf5p36,"5"" purple crackling w/crackling pistil",25.4,1/01/2017
hq5p06,"5"" purple dahlia w/strobing pistil & coconut pistil",14.55,1/01/2017
yf5p50,"5"" purple flowers in purple circle 533",25.4,1/01/2017
yf5p70,"5"" purple ghost",25.4,1/01/2017
yf5k49,"5"" purple ghost peony w/green pistil",14.72,1/01/2017
yf5p35,"5"" purple nishiki kamuro w/lemon pistil",25.4,1/01/2017
hx5t27,"5"" purple peony",14.4,1/01/2017
hx5t23,"5"" purple peony w/chrys pistil",14.4,1/01/2017
yf5p76,"5"" purple plum w/pistil 564",25.4,1/01/2017
js5n01,"5"" purple strobe",14.4,1/01/2017
yf5m05,"5"" purple strobing willow",23.75,1/01/2017
yf5t47,"5"" purple titanium salute flowers",21.75,1/01/2017
yf5p37,"5"" purple to silver thousand circle chrys 487",25.4,1/01/2017
yf5p41,"5"" purple willow 506",25.4,1/01/2017
hx5t14,"5"" red & green dahlia double rings w/white strobe pistil",14.4,1/01/2017
yf5p01,"5"" red & green ghost peony 60-62",25.4,1/01/2017
ld54072,"5"" red & green scattering w/coco pistil",14.4,1/01/2017
ld58161,"5"" red & green whirl flower",14.4,1/01/2017
yf5t16,"5"" red cherry blossom",19.75,1/01/2017
yf5k77,"5"" red cycas w/gold crackling crossette pistil",22.83,1/01/2017
yf5k23,"5"" red gamboge to crcklng chrys w/double crcklng pistil 526-527",23.77,1/01/2017
yf5p84,"5"" red gamboge to green to purple chrys w/silver pistil 570",25.4,1/01/2017
yf5p22,"5"" red gamboge to green to red chrys w/red pistil",25.4,1/01/2017
js5n02,"5"" red gamboge to purple chrys w/blue pistil",14.4,1/01/2017
yf5p20,"5"" red gamboge to red chrys w/green pistil",25.4,1/01/2017
hx5t24,"5"" red peony",14.4,1/01/2017
yf5p69,"5"" red saturn w/glittering silver to blue to green circle 558",25.4,1/01/2017
hx5t17,"5"" red strobe shell of shells",14.4,1/01/2017
wh5t02,"5"" red strobe willow",14.4,1/01/2017
yf5p39,"5"" red strobing nishiki kamuro w/red strobing pistil 496-500",25.4,1/01/2017
yf5m06,"5"" red strobing willow",24.75,1/01/2017
yf5p10,"5"" red to blue peony",25.4,1/01/2017
hx5t16,"5"" red to dark to green",14.4,1/01/2017
yf5p82,"5"" red to green to blue peony 569",25.4,1/01/2017
yf5p12,"5"" red to silver peony w/green pistil w/rising tail",25.4,1/01/2017
hx5t32,"5"" red to white strobe coconut",14.4,1/01/2017
yf5p44,"5"" red willow 516-517",25.4,1/01/2017
hq5q02,"5"" red wind bells",14.4,1/01/2017
hx5t22,"5"" ring w/6 angled chrys",14.4,1/01/2017
hx5t35,"5"" royal crown waterfall",14.4,1/01/2017
st5001,"5"" santai flourish thunder",15.23,1/01/2017
hx5n03,"5"" saturn ring w/magic peony",14.97,1/01/2017
ld53036,"5"" silver bees w/silver tail",14.4,1/01/2017
yf5p45,"5"" silver coconut 519-520",25.4,1/01/2017
yf5k09,"5"" silver coconut crossette",24.75,1/01/2017
yf5p80,"5"" silver coconut to crossette",25.4,1/01/2017
hx5t20,"5"" silver coconut with thousand reports",14.4,1/01/2017
hx5t18,"5"" silver crossette ring w/strobing pistil",14.4,1/01/2017
ld52037,"5"" silver diadem",14.4,1/01/2017
hq5q01,"5"" silver dragons",14.4,1/01/2017
yf5p43,"5"" silver titanium salutes w/red strobing pistil 513-515",25.4,1/01/2017
hx5t15,"5"" silver wave to red",14.4,1/01/2017
ld58041,"5"" silver whirl w/purple ring w/tail",14.4,1/01/2017
ld58013,"5"" silver willow w/comet",14.4,1/01/2017
ld57046,"5"" smile face",14.4,1/01/2017
hq5m05,"5"" smiling face w/strobing (blinking) eyes",14.55,1/01/2017
hq5p10,"5"" special spring",14.83,1/01/2017
yf5p48,"5"" square in circle 528",25.4,1/01/2017
yf5m07,"5"" strobing silver willow w/red small flowers",24.75,1/01/2017
jsm501,"5"" the magic ball (silver crackling strobe)",14.76,1/01/2017
hq5p07,"5"" thousands of silver coconut",14.61,1/01/2017
ld57030,"5"" three cross rings",14.4,1/01/2017
wh5t03,"5"" three red swordsmen (gold to red octagonal chrys)",14.4,1/01/2017
hx5t11,"5"" time rain crossette",14.4,1/01/2017
hx5t08,"5"" time rain willow",14.4,1/01/2017
hq5q04,"5"" timerain (crackling) willow waterfall",14.4,1/01/2017
hx5t29,"5"" timerain crossette",14.4,1/01/2017
yf5p58,"5"" white falling leaves",25.4,1/01/2017
yf5k48,"5"" white ghost peony",14.72,1/01/2017
hq5m02,"5"" white peony",14.65,1/01/2017
yf5p40,"5"" white strobing nishiki kamuro w/white strobing pistil 501-505",25.4,1/01/2017
hq5q03,"5"" white wind bells",14.4,1/01/2017
yf5t22,"5"" yellow crackling ghost peony",14.72,1/01/2017
yf5k56,"5"" yellow crackling w/double crackling pistil",14.72,1/01/2017
yf5k28,"5"" yellow cycas blooms",14.72,1/01/2017
yf5p14,"5"" yellow strobing peony 467",25.4,1/01/2017
yf6k86,"6"" 1/2 lemon & 1/2 magenta peony w/crackling pistil",31.16,1/01/2017
yf6p09,"6"" 1/2 red & 1/2 blue peony in multicolor circle 637",34.57,1/01/2017
yf6p04,"6"" 1/4 mag,lem,aqua,orng peony w/crossing crcl w/crcklng pistil 91-95",34.57,1/01/2017
yf6m04,"6"" 1/4 orange, magenta, silver, purple peony",34.57,1/01/2017
yf6t19,"6"" 1/4 peony w/strobing pistil",31.9,1/01/2017
yf6m05,"6"" 1/4 red, green, blue, lemon peony w/crackling pistil",34.57,1/01/2017
hq6p01,"6"" 1/4 red, lemon, green, blue peony w/silver glitter pistil",22.5,1/01/2017
yf6p03,"6"" 1/4 yel, grn, blue, pur peony w/crossing circle w/crackling pistil 86-90",34.57,1/01/2017
yf6k59,"6"" aqua crackling w/double crackling pistil 708",34.45,1/01/2017
yf6p122,"6"" aqua crackling w/purple circle w/red pistil 754",34.57,1/01/2017
yf6k96,"6"" aqua dahlia w/red to strobing gold pistil",27.16,1/01/2017
yf6k105,"6"" aqua ghost peony w/lemon pistil",29.16,1/01/2017
yf6k104,"6"" aqua ghost peony w/red pistil",29.57,1/01/2017
yf6p30,"6"" aqua magic peony w/nishiki kamuro circle 655",34.57,1/01/2017
yf6p83,"6"" aqua peony w/red pistil 716",34.57,1/01/2017
yf6k08,"6"" aqua peony w/strobing gold pistil",27.16,1/01/2017
yf6p01,"6"" aqua to crackling ghost peony 78-81",34.57,1/01/2017
sm602,"6"" blood red to white peony w/big blue pistil",22.5,1/01/2017
wh6n01,"6"" blossoming leaves",22.5,1/01/2017
yf6p99,"6"" blue & red meteors 726",34.57,1/01/2017
js6n01,"6"" blue chrys to brocade crown ring",22.5,1/01/2017
hx6t17,"6"" blue chrys, shell of shells",22.5,1/01/2017
yf6p115,"6"" blue crackling w/red pistil w/circle 742",34.57,1/01/2017
yf6p87,"6"" blue cycas blooms 718",34.57,1/01/2017
yf6p60,"6"" blue eddy in chrys w/red or grn pistil 703 754-756",34.57,1/01/2017
yf6p96,"6"" blue eddy in chyrs w/multicolor swimming pistil 724",34.57,1/01/2017
yf6t62,"6"" blue flying dragons",31.9,1/01/2017
yf6k99,"6"" blue ghost peony",34.93,1/01/2017
yf6t06,"6"" blue jellyfish",31.9,1/01/2017
hx6t23,"6"" blue peony w/flower crown pistil w/brocade trunk tail",22.5,1/01/2017
yf6p119,"6"" blue peony w/golden palm tree w/green pistil",34.57,1/01/2017
yf6t48,"6"" blue peony w/silver palm tree & red pistil",31.9,1/01/2017
yf6k69,"6"" blue peony w/strobing gold pistil",27.16,1/01/2017
hx6t32,"6"" blue small flowers shell of shells",21.84,1/01/2017
yf6p88,"6"" blue strobing cube 719",34.57,1/01/2017
yf6k113,"6"" blue to crackling palm tree w/crackling pistil 696",35.57,1/01/2017
yf6p110,"6"" blue to golden peony 738",34.57,1/01/2017
yf6k102,"6"" blue to green peony w/red to silver pistil",27.16,1/01/2017
yf6p44,"6"" blue to green to crackling ghost peony 676 748",34.57,1/01/2017
yf6t63,"6"" blue to purple to yellow ghost peony",31.9,1/01/2017
yf6p50,"6"" blue to red peony w/red to silver pistil 695",34.57,1/01/2017
hq6p04,"6"" blue to red peony w/white glitter pistil",22.5,1/01/2017
yf6k112,"6"" blue to red to golden peony",27.16,1/01/2017
yf6k77,"6"" blue to strobing gold peony w/red small flowers",27.16,1/01/2017
hx6t09,"6"" brocade coconut to blue w/red strobe pistil",22.5,1/01/2017
hx6t07,"6"" brocade coconut to purple w/green strobe pistil",22.5,1/01/2017
sm605,"6"" brocade crown",20.44,1/01/2017
hq6p09,"6"" brocade crown to red strobe horsetaill",22.15,1/01/2017
hq6n02,"6"" brocade crown to red strobe w/red strobe pistil",22.5,1/01/2017
sm604,"6"" brocade crown to white strobe w/big special grn strb pist w/big tails",24.04,1/01/2017
hx6t14,"6"" brocade crown, shell of shells",22.5,1/01/2017
hx6t03,"6"" brocade to blue to red w/purple flower wave pistil",22.5,1/01/2017
sm603,"6"" brocade to cloud grass (crackling) w/big blood-red pistil",21.21,1/01/2017
sm601,"6"" brocade to purple peony w/big purple pistil",22.5,1/01/2017
yf6p126,"6"" chrys in circle 759 761",34.57,1/01/2017
js6n08,"6"" chrys to blue w/big red pistil",22.5,1/01/2017
hq6p03,"6"" color ten thousand thunder",22.5,1/01/2017
yf6k122,"6"" colorful ti salutes",43.93,1/01/2017
sm606,"6"" crackling brocade crown",22.5,1/01/2017
hx6n02,"6"" crackling coconut to green floret w/gold tail",22.5,1/01/2017
hx6t21,"6"" crackling coconut to purple small flowers",22.5,1/01/2017
hx6t10*,"6"" crackling crossette",22.5,1/01/2017
yf6k126,"6"" crackling crossette w/crackling pistil",30.52,1/01/2017
yf6k127,"6"" crackling nishiki kamuro niagra falls 73-77",30.87,1/01/2017
yf6p33,"6"" crackling palm tree w/crackling pistil",34.57,1/01/2017
wh6t01,"6"" crackling pistil to multicolor peony shell of shells",21.63,1/01/2017
yf6k35,"6"" crackling thousand circle chrys w/double crackling pistil 738",35.57,1/01/2017
ld6001,"6"" crackling willow to red cylinder",22.5,1/01/2017
yf6k114,"6"" double palm tree w/green pistil 664-666",34.57,1/01/2017
yf6t46,"6"" double red crackling hearts",31.9,1/01/2017
yf6p06,"6"" dragonfly pattern 107 108",34.57,1/01/2017
csp604,"6"" flower willow waterfall",22.5,1/01/2017
