Part Number,DESCRIPTION,PriceEa,ValidFrom
hxnck01,"CK S 182S RED,GRN,LEM,PUR STARS W/CROSSETTES (22S)",61.49,1/01/2016
hq11,CK V 100S GREEN STROBE MINE TO FLOWER SHUTTLE W/BLUE STARS (30S),67.56,1/01/2016
lda189,CK V 150S SILVER CROWN TO RED AND GREEN (30S),69.13,1/01/2016
ht237-blue,CK V 50S BLUE DAYTIME SMOKE COMET W/CRACKLING (15 SEC),52.49,1/01/2016
ht237-grn,CK V 50S GREEN DAYTIME SMOKE COMET W/CRACKLING (15 SEC),55.55,1/01/2016
ht237-pur,CK V 50S PURPLE DAYTIME SMOKE COMET W/CRACKLING (15 SEC),49.45,1/01/2016
ht237-wht,CK V 50S WHITE DAYTIME SMOKE COMET W/CRACKLING (15 SEC),53.03,1/01/2016
ht237-yel,CK V 50S YELLOW DAYTIME SMOKE COMET W/CRACKLING (15 SEC),53.85,1/01/2016
th18-80,CK V 80S RED TAIL TO WAVE WILLOW W/GREEN STROBE PISTIL (25S),73.87,1/01/2016
thtck02,CK V 80S TIME RAIN CROSSETTES - 26S,84.16,1/01/2016
mtnck06,CK W 100S CRCKLNG CHRYS L&R; BLUE PEONY MIDDLE   (30S),75.13,1/01/2016
wh50-100q,"CK W 100S RED,GRN,YEL FALLING LVS & BLUE PEARL W/COLOR TAILS (26S)",69.8,1/01/2016
cspck03,"CK W 90S RED TAIL TO RED STROBE, GREEN TAIL TO TI (CRACKLING) FLOWER",62.15,1/01/2016
th19-90,"CK W 90S RED, GREEN & YELLOW PEONIES W/DRAGON EGGS (29S)",85.71,1/01/2016
jsm07-q,CK X 130S LUCKY 2011(RD & GRN TLS TO RD & GRN STRB FALLING LEAVES - 12SEC),104.36,1/01/2016
thtck03-q,CK Z 100S BLUE PISTIL RED GLITTER WILLOW HORSETAIL - 17S,85.12,1/01/2016
cspck22,CK Z 100S BLUE TAIL TO BROCADE CROWN W/BLUE STARS (30 SEC),72.08,1/01/2016
ny23-q,CK Z 100S DRAGON IN FLOWERS  20SEC,67.68,1/01/2016
th27-100,CK Z 100S PEACHBLOW CROSSETTES ALTERNATE WAVE WILLOW W/PEACH PIST (30S),101.86,1/01/2016
cspck04-q,CK Z 100S PURPLE & GREEN TAILS TO WHITE STROBE,73.48,1/01/2016
yxck04,CK Z 100S SILVER FISH MINES TO SILVER FLOATING CHRYS (20S),67.07,1/01/2016
lda181,CK Z 100S SILVER TO RED W/TAIL (30 SEC),64.83,1/01/2016
th26-120,"CK Z 120S RAINBOW COMETS (MAG, LEM, AQUA, ORANGE) (28S)",109.79,1/01/2016
thnck03,"CK Z 130S GREEN GLITTER, YELLOW GLITTER, BLUE MINES 12SEC",108.6,1/01/2016
th20-130,CK Z 130S MULTICOLOR MINES (PEACOCK TAIL) (31S),125.02,1/01/2016
hxb13001,CK Z 130S SNOW DANCE & RED PLUM(RED & SIL GLTR WATERFALLS-23S),98.89,1/01/2016
jsckm01,CK Z 150S AMERICAN THUNDER (TI SLAUTES W/RWB TAILS) (57S),91.64,1/01/2016
thnck04,CK Z 150S MULTICOLOR & WHITE GLITTERING STARS 19SEC,132.32,1/01/2016
hxb18201,CK Z 182S PURPLE & LEMON CROSSETTES (20S),88.3,1/01/2016
ldc-mix2b,CK Z 6X8S COLOR TAILS (25 SEC),23.49,1/01/2016
ldc-mix2a,CK Z 6X8S SEA BLUE CROSSETTES (25 SEC),24.23,1/01/2016
lda191,CK Z 80S BROCADE CROWN W/GOLD TAILS (25 SEC),63.42,1/01/2016
lda172,CK Z 80S SILVER CROWN HORSE TAIL W/RED TAILS (25 SEC),72.72,1/01/2016
cspck02,CK Z 90S COLOR TIP WHIRL,69.86,1/01/2016
cspck01,CK Z 90S GOLD STROBE WILLOW W/BIG BLUE PISTIL W/BLUE MINE,68.55,1/01/2016
mtnck08,"CK Z,W,S,FAN 100S ASSORTED EFFECTS    (33S)",73.15,1/01/2016
mtnck09,CK Z+I 125S GOLDEN & BLUE WORLD  (19S),96.38,1/01/2016
wh1sp04,"CNDL 1.2"" 1-SHOT GOLD STROBE TAIL",3.91,1/01/2016
wh1sp06,"CNDL 1.2"" 1-SHOT MINE BLOOD RED STARS",3.86,1/01/2016
wh1sp09,"CNDL 1.2"" 1-SHOT MINE BLUE STARS",4.07,1/01/2016
wh1sp07,"CNDL 1.2"" 1-SHOT MINE CRACKLING STARS",3.9,1/01/2016
wh1sp08,"CNDL 1.2"" 1-SHOT MINE WHITE STARS",3.87,1/01/2016
wh1sp02,"CNDL 1.2"" 1-SHOT RED STROBE TAIL",3.87,1/01/2016
wh1sp01,"CNDL 1.2"" 1-SHOT RED TAIL",4.03,1/01/2016
wh1sp03,"CNDL 1.2"" 1-SHOT SILVER TAIL",3.8,1/01/2016
wh1sp05,"CNDL 1.2"" 1-SHOT TITANTIUM CRACKLING TAIL",3.98,1/01/2016
ldc066,"CNDL 1.5"" 1-SHOT BIG BROCADE CROWN CROSSETTE",5.12,1/01/2016
ldc029,"CNDL 1.5"" 1-SHOT BIG CRACKLING TAIL CROSSETTE",5.23,1/01/2016
ht246-grn,"CNDL 1.5"" 1-SHOT COLOR SMOKE TIGER TAIL - GREEN (10 SEC)",4.75,1/01/2016
ht246-pur,"CNDL 1.5"" 1-SHOT COLOR SMOKE TIGER TAIL - PURPLE (10 SEC)",4.94,1/01/2016
ht246-wht,"CNDL 1.5"" 1-SHOT COLOR SMOKE TIGER TAIL - WHITE (10 SEC)",4.64,1/01/2016
ht246-yel,"CNDL 1.5"" 1-SHOT COLOR SMOKE TIGER TAIL - YELLOW (10 SEC)",4.7,1/01/2016
th07,"CNDL 1.75"" 1-SHOT GOLD WAVE TAIL",4.79,1/01/2016
th05,"CNDL 1.75"" 1-SHOT LEMON COMET W/BIG MAGENTA (PEACHBLOW) MINE",4.98,1/01/2016
th10,"CNDL 1.75"" 1-SHOT RED & GREEN PEONY BREAK",4.69,1/01/2016
th02,"CNDL 1.75"" 1-SHOT YELLOW GLITTERING TAIL W/BIG GREEN MINE",5.08,1/01/2016
wh07,"CNDL 2"" 1-SHOT BLOOD RED STARS MINE",5.95,1/01/2016
wh08,"CNDL 2"" 1-SHOT BROCADE CROWN MINE",6.24,1/01/2016
wh10,"CNDL 2"" 1-SHOT BROCADE CROWN TO BLUE MINE",6.07,1/01/2016
wh1s22,"CNDL 2"" 1-SHOT GOLD STROBE TAIL",6.06,1/01/2016
wh1s02,"CNDL 2"" 1-SHOT GREEN COMET (STAR) W/LARGE LEMON STARS MINE",5.66,1/01/2016
wh1s19,"CNDL 2"" 1-SHOT GREEN STROBE TIGER TAIL",5.82,1/01/2016
wh1s13,"CNDL 2"" 1-SHOT GREEN TIGER TAIL",5.82,1/01/2016
wh1s06,"CNDL 2"" 1-SHOT MINE, BLUE STARS",6.05,1/01/2016
wh1s11,"CNDL 2"" 1-SHOT MINE, FRESH COLOR (MAGENTA, LEMON, ORG, AQUA) STARS",6.12,1/01/2016
wh1s08,"CNDL 2"" 1-SHOT MINE, MIXED LEMON & GREEN STARS",6.25,1/01/2016
wh1s07,"CNDL 2"" 1-SHOT MINE, MIXED ORANGE & AQUA STARS",5.55,1/01/2016
wh1s09,"CNDL 2"" 1-SHOT MINE, RED STROBE STARS",5.77,1/01/2016
wh03,"CNDL 2"" 1-SHOT MINE, SILVER STROBE WILLOW",5.55,1/01/2016
wh1s05,"CNDL 2"" 1-SHOT MINE, WHITE STARS",6.36,1/01/2016
wh1s10,"CNDL 2"" 1-SHOT MINE, WHITE STROBE STARS",5.72,1/01/2016
wh09,"CNDL 2"" 1-SHOT MULTICOLOR MINE",5.66,1/01/2016
wh1s01,"CNDL 2"" 1-SHOT ORANGE COMET (STAR) W/LARGE AQUA STARS MINE",5.6,1/01/2016
wh1s15,"CNDL 2"" 1-SHOT ORANGE TIGER TAIL",5.77,1/01/2016
wh1s04,"CNDL 2"" 1-SHOT PEACH (MAGENTA) COMET (STAR) W/LARGE WHT GLTR STARS MINE",5.93,1/01/2016
wh1s03,"CNDL 2"" 1-SHOT RED COMET (STAR) W/LARGE SILVER GLITTER STARS MINE",5.88,1/01/2016
th12,"CNDL 2"" 1-SHOT RED STROBE AND GOLD WAVE MINE",5.72,1/01/2016
wh1s18,"CNDL 2"" 1-SHOT RED STROBE TIGER TAIL",6.07,1/01/2016
wh1s12,"CNDL 2"" 1-SHOT RED TIGER TAIL",5.66,1/01/2016
wh02,"CNDL 2"" 1-SHOT RED WAVE TAIL W/LARGE RED STROBING MINE",5.89,1/01/2016
jsm01,"CNDL 2"" 1-SHOT SILVER STROBE MINE",6.07,1/01/2016
wh1s17,"CNDL 2"" 1-SHOT SILVER STROBE TIGER TAIL",5.88,1/01/2016
wh05,"CNDL 2"" 1-SHOT SILVER TIGER TAIL",5.84,1/01/2016
wh1s20,"CNDL 2"" 1-SHOT TITANIUM CRACKLING TAIL",5.76,1/01/2016
wh1s21,"CNDL 2"" 1-SHOT WHISTLES W/RED MINE",5.94,1/01/2016
wh01,"CNDL 2"" 1-SHOT WHITE GLITTER TAIL",5.72,1/01/2016
th11,"CNDL 2"" 1-SHOT WHITE STROBE MINE TO RED METEORS",5.94,1/01/2016
th08,"CNDL 2"" 1-SHOT YELLOW STROBE TO BLUE MINE",6.05,1/01/2016
wh1s14,"CNDL 2"" 1-SHOT YELLOW TIGER TAIL",5.72,1/01/2016
yj18b,"CNDL 20MM MINE, 1-SHOT, BLUE",6.5,1/01/2016
yj18c,"CNDL 20MM MINE, 1-SHOT, CRACKLING",6.52,1/01/2016
yj18g,"CNDL 20MM MINE, 1-SHOT, GREEN",6.78,1/01/2016
yj18r,"CNDL 20MM MINE, 1-SHOT, RED",6.83,1/01/2016
yj18w,"CNDL 20MM MINE, 1-SHOT, WHITE",7.32,1/01/2016
40cb04,CNDL 40MM CABALLER 1-SHOT CYAN COMET W/KAMURO TAIL,9.14,1/01/2016
40cb03,CNDL 40MM CABALLER 1-SHOT FUSCHIA COMET W/KAMURO TAIL,9.88,1/01/2016
40cb07,CNDL 40MM CABALLER 1-SHOT ORANGE COMET,9.5,1/01/2016
40cb10,CNDL 40MM CABALLER 1-SHOT ORANGE MINE,9.33,1/01/2016
40cb06,CNDL 40MM CABALLER 1-SHOT RED COMET W/ TAIL,9.67,1/01/2016
40cb09,CNDL 40MM CABALLER 1-SHOT TANGERINE COMET,9.16,1/01/2016
40cb05,CNDL 40MM CABALLER 1-SHOT VIOLET COMET W/GOLD WILLOW TAIL,9.6,1/01/2016
wq6,"CNDL 1/2"" 10-SHOT BUNDLE OF 12 (120 SHOTS) CRACKLING TAILS",15.97,1/01/2016
wq11,"CNDL 1/2"" 10-SHOT BUNDLE OF 15 (150 SHOTS) RED & GREEN CRACKLING STARS",15.95,1/01/2016
wq12,"CNDL 1/2"" 10-SHOT BUNDLE OF 15 (150 SHOTS) SILVER TAILS TO RED & GREEN",16.69,1/01/2016
wq4-Rnd,"CNDL 1/2"" 8-SHOT BUNDLE OF 14 (112 SHOTS) 1/2 GOLD COMET & 1/2 MC STARS",14.44,1/01/2016
wq7,"CNDL 1/2"" 8-SHOT BUNDLE OF 15 (120 SHOTS) GOLD GLITTERING TL TO GREEN GLITTER",16.5,1/01/2016
wq8,"CNDL 1/2"" 8-SHOT BUNDLE OF 15 (120 SHOTS) GOLD WILLOW TL TO RED & BLUE",15.01,1/01/2016
wq1,"CNDL 1/2"" 8-SHOT BUNDLE OF 15 (120 SHOTS) MULTICOLOR STARS",16.27,1/01/2016
wq1-Rnd,"CNDL 1/2"" 8-SHOT BUNDLE OF 15 (120 SHOTS) MULTICOLOR STARS",15.65,1/01/2016
wq5,"CNDL 1/2"" 8-SHOT BUNDLE OF 15 (120 SHOTS) RED STROBE TAIL TO BLUE STARS",17.7,1/01/2016
wq3-v,"CNDL 1/2"" 8-SHOT BUNDLE OF 30 (240 SHOTS V-SHAPE) BIG SILVER GLITTERING TLS",24.67,1/01/2016
wq2-v,"CNDL 1/2"" 8-SHOT BUNDLE OF 30 (240 SHOTS V-SHAPE) MULTICOLOR CRACKLING TLS",26.42,1/01/2016
wq9,"CNDL 1/2"" 8-SHOT BUNDLE OF 30 (240 SHOTS) BROCADE TAIL & BLUE STARS",28.83,1/01/2016
snr122s,"CNDL 1.2"" 8-SHOT SILVER TAIL (24S)",12.34,1/01/2016
snr120,"CNDL 1.5"" 8-SHOT SILVER TAIL (24S)",13.13,1/01/2016
wh8s03,"CNDL 1.75"" 8-SHOT BROCADE TIGER TAIL (27S)",20.14,1/01/2016
wh8s10,"CNDL 1.75"" 8-SHOT COLOR (RAINBOW) STARS (27S)",28.92,1/01/2016
wh13-q,"CNDL 1.75"" 8-SHOT FLASHING WILLOW TAIL TO BLUE CROSSETTE (27S)",17.94,1/01/2016
wh14-q,"CNDL 1.75"" 8-SHOT FLASHING WILLOW TAIL TO RED CROSSETTE (27S)",17.94,1/01/2016
wh8s07,"CNDL 1.75"" 8-SHOT GOLD STROBE TIGER TAIL (27S)",17.73,1/01/2016
wh8st02,"CNDL 1.75"" 8-SHOT GREEN CROSSETTE W/BROCADE TO PURPLE MINE (27S)",19.97,1/01/2016
wh8s09,"CNDL 1.75"" 8-SHOT GREEN STAR W/WHITE GLITTER TAIL (27S)",19.95,1/01/2016
wh8s01,"CNDL 1.75"" 8-SHOT GREEN TIGER TAIL (27S)",17.38,1/01/2016
wh8st01,"CNDL 1.75"" 8-SHOT RED CROSSETTE W/BROCADE MINE (27S)",19.96,1/01/2016
wh8s08,"CNDL 1.75"" 8-SHOT RED STAR W/WHITE GLITTER TAIL (27S)",18.3,1/01/2016
wh8s05,"CNDL 1.75"" 8-SHOT RED STROBE TIGER TAIL (27S)",19.75,1/01/2016
wh8s02,"CNDL 1.75"" 8-SHOT RED TIGER TAIL (27S)",19.34,1/01/2016
wh8s12,"CNDL 1.75"" 8-SHOT SILVER STROBE TIGER TAIL (27S)",17.9,1/01/2016
wh17-q,"CNDL 1.75"" 8-SHOT SILVER TAIL (27S)",18.11,1/01/2016
wh11-q,"CNDL 1.75"" 8-SHOT SILVER TAIL TO GREEN CROSSETTE (27S)",18.94,1/01/2016
wh12-q,"CNDL 1.75"" 8-SHOT SILVER TAIL TO RED CROSSETTE (27S)",18.66,1/01/2016
wh8s04,"CNDL 1.75"" 8-SHOT TI CRACKLING TIGER TAIL (27S)",19.4,1/01/2016
wh8s11,"CNDL 1.75"" 8-SHOT WHISTLES W/RED MINE (27S)",18.63,1/01/2016
wh8s06,"CNDL 1.75"" 8-SHOT WHITE STROBE TIGER TAIL (27S)",18.59,1/01/2016
ldz7609,"CNDL 3"" 6-SHOT SILVER WHISTLE MINE & GOLD CHRYS (20S)",22.49,1/01/2016
30cb05c,CNDL 30MM CABALLER 8-SHOT BLUE COMET (28S),47.48,1/01/2016
30cb05m,CNDL 30MM CABALLER 8-SHOT BLUE MINE (28S),44.69,1/01/2016
30cb04c,CNDL 30MM CABALLER 8-SHOT GREEN COMET (28S),46.57,1/01/2016
30cb04m,CNDL 30MM CABALLER 8-SHOT GREEN MINE (28S),46.92,1/01/2016
30cb02c,CNDL 30MM CABALLER 8-SHOT ORANGE COMET (28S),49.22,1/01/2016
30cb02m,CNDL 30MM CABALLER 8-SHOT ORANGE MINE (28S),46.92,1/01/2016
30cb06c,CNDL 30MM CABALLER 8-SHOT PURPLE COMET (28S),45.13,1/01/2016
30cb06m,CNDL 30MM CABALLER 8-SHOT PURPLE MINE (28S),45.1,1/01/2016
30cb01c,CNDL 30MM CABALLER 8-SHOT RED COMET (28S),48.9,1/01/2016
30cb01m,CNDL 30MM CABALLER 8-SHOT RED MINE (28S),48.32,1/01/2016
30cb07c,CNDL 30MM CABALLER 8-SHOT VIOLET COMET (28S),48.43,1/01/2016
30cb07m,CNDL 30MM CABALLER 8-SHOT VIOLET MINE (28S),46.1,1/01/2016
30cb03c,CNDL 30MM CABALLER 8-SHOT YELLOW COMET (28S),45.1,1/01/2016
30cb03m,CNDL 30MM CABALLER 8-SHOT YELLOW MINE (28S),47.41,1/01/2016
60pf01,CNDL 60MM CABALLER 3SEC 6-SHOT ZAFARANCHO CANDLE,70.38,1/01/2016
yj15,FNTN 0.5 SEC SILVER JET - 26 FT,6.14,1/01/2016
yj16,FNTN 0.5 SEC SILVER JET - 45 FT,10.33,1/01/2016
ldc016,"FNTN 1"" SINGLE LOW SMOKE SILVR",6.77,1/01/2016
ldc001,"FNTN 1.5"" SINGLE WHITE CHRYS",12.4,1/01/2016
ldc007,"FNTN 1.5"" SMOKLESS GOLD FOUNTAIN",11.82,1/01/2016
ldc005,"FNTN 1.5"" SMOKLESS SILVER FOUNTAIN",12.9,1/01/2016
cspfn04,"FNTN 10M (33FT), 60SEC SILVER FOUNTAIN W/BLUE PISTIL",48.36,1/01/2016
sngf01,"FNTN 13"" CONE SILVER W/RED TO BLUE TIP, LOW-SMOKE, 20FT (FULESELESS)",13.35,1/01/2016
zx8050b,FNTN 18 SEC SILVER FOUNTAIN - 26 FT,13.22,1/01/2016
yj17,FNTN 2 SEC SPECIAL RED FOUNTAIN - 16 FT,6.88,1/01/2016
csm01,"FNTN 2"" 15-FT WHITE FIRE FLOWER W/BRIGHT PURPLE MICROSTARS FOUNTAIN-30SEC",15.5,1/01/2016
csm02,"FNTN 2"" 15-FT WHITE FIRE FLOWER W/MULTICOLOR MICROSTARS FOUNTAIN-30SEC",15.16,1/01/2016
ldc008,"FNTN 2"" BIG GOLD FOUNTAIN",17.72,1/01/2016
ldc010,"FNTN 2"" BIG SILVER FOUNTAIN",18.41,1/01/2016
zx8034,FNTN 20 SEC FAN SHAPE (3-WAY) SILVER FOUNTAIN - 16 FT,13.58,1/01/2016
yjfnt01,"FNTN 2-TIME SILVER FOUNTAIN, 4SEC,15 FT",6.08,1/01/2016
zx8084c,FNTN 3 SEC MULTICOLOR (R/G/B) FOUNTAIN - 45 FT,25.03,1/01/2016
zx8083a,FNTN 3 SEC SILVER BUTTERFLY FOUNTAIN - 45 FT,26.19,1/01/2016
ldc014,"FNTN 3"" BIG WHITE CRACKLING FOUNTAIN",17.73,1/01/2016
hw05,"FNTN 3"" HOWARD (REQUIRES FIXTURING) REVOLVING GOLD & SILVER FNTN",24.93,1/01/2016
yjm2,FNTN 30 SEC SILVER CRACKLING FOUNTAIN - LOW SMOKE - 10 FT TALL,7.69,1/01/2016
zx8023,FNTN 5 SEC SILVER FOUNTAIN - 16 FT,6.38,1/01/2016
cspfn03,"FNTN 5M (16FT), 60SEC GOLD, SILVER, BLUE 3-LEVEL FOUNTAIN",15.12,1/01/2016
zx8062a,FNTN 60 SEC LOTUS FLOWER SILVER FOUNTAIN - LOW SMOKE -12-FT FOR CHROMATROPE,8.52,1/01/2016
zx8033,FNTN 60 SEC SPECIAL RED FOUNTAIN - 16 FT,13.23,1/01/2016
zx8041,FNTN 8 SEC MULTICOLOR EMBROIDERY FOUNTAIN - 16 FT,11.16,1/01/2016
cspfn05,"FNTN 8M (26FT), 18SEC SILVER FOUNTAIN",12.89,1/01/2016
yj8b,"FNTN FLAME PROJECTOR 18"", 60 SEC BLUE",7.32,1/01/2016
yj8g,"FNTN FLAME PROJECTOR 18"", 60 SEC GREEN",7.39,1/01/2016
yj8p,"FNTN FLAME PROJECTOR 18"", 60 SEC PURPLE",7.47,1/01/2016
yj8r,"FNTN FLAME PROJECTOR 18"", 60 SEC RED",7.6,1/01/2016
yj8w,"FNTN FLAME PROJECTOR 18"", 60 SEC SILVER / WHITE",7.33,1/01/2016
yj8y,"FNTN FLAME PROJECTOR 18"", 60 SEC YELLOW",7.26,1/01/2016
ldw600,"WATERFALL STICKS, CHAIN OF 10, 80"" LONG, SMKLESS, SILVER, 60 SEC, 30 FT DROP",9.85,1/01/2016
cb01/ldc045,UFO (GIRANDOLA) 1-STEP NO REPORT 5.5SEC,29.72,1/01/2016
zx8081a,"UFO (GIRANDOLA) WHISTLING W/BIG SILVER TAIL, 1-STEP NO REPORT 5.5SEC",29.7,1/01/2016
zx8081b,"UFO (GIRANDOLA) WHISTLING W/BIG SILVER TAIL, 1-STEP WITH REPORT 6.5SEC",32.32,1/01/2016
cb03,"UFO (GIRANDOLA) WHITE, RED, OR GRN, 2-STEP NO REPORT 5.5SEC",46.72,1/01/2016
wh-lc-bl,LANCE BLUE 10MM O.D. 60 SEC,0.38,1/01/2016
wh-lc-gld,LANCE GOLD 10MM O.D. 60 SEC,0.37,1/01/2016
wh-lc-grn,LANCE GREEN 10MM O.D. 60 SEC,0.37,1/01/2016
wh-lc-pur,LANCE PURPLE 10MM O.D. 60 SEC,0.36,1/01/2016
wh-lc-rd,LANCE RED 10MM O.D. 60 SEC,0.35,1/01/2016
wh-lc-sil,LANCE SILVER 10MM O.D. 60 SEC,0.38,1/01/2016
wh-lc-wht,LANCE WHITE 10MM O.D. 60 SEC,0.37,1/01/2016
wh-lc-yo,LANCE YELLOW/ORANGE 10MM O.D. 60 SEC,0.36,1/01/2016
lrbl,"LANCE ROPE BLUE, PER FOOT, 2.3 LANCE/FT, 5.2"" C-C SPACING",2.28,1/01/2016
lrgr,"LANCE ROPE GREEN, PER FOOT, 2.3 LANCE/FT, 5.2"" C-C SPACING",2.25,1/01/2016
lrpl,"LANCE ROPE PURPLE, PER FOOT, 2.3 LANCE/FT, 5.2"" C-C SPACING",2.21,1/01/2016
lrrd,"LANCE ROPE RED, PER FOOT, 2.3 LANCE/FT, 5.2"" C-C SPACING",2.08,1/01/2016
lryl,"LANCE ROPE YELLOW, PER FOOT, 2.3 LANCE/FT, 5.2"" C-C SPACING",2.19,1/01/2016
yj6,STROBE POT GREEN 30 SEC W/1-FT EMATCH,7.54,1/01/2016
yj7,STROBE POT LEMON 30 SEC W/1-FT EMATCH,8.05,1/01/2016
yj5,STROBE POT RED 30 SEC W/1-FT EMATCH,8.46,1/01/2016
cspfn02,STROBE POT WHITE 30 SEC JUMBO,13.64,1/01/2016
yj9,STROBE POT WHITE 30 SEC W/1-FT EMATCH,7.83,1/01/2016
yjistg,STROBE INSTANT FLASH (0.1SEC) GREEN W/EMATCH,5.53,1/01/2016
yjistp,STROBE INSTANT FLASH (0.1SEC) PURPLE W/EMATCH,5.79,1/01/2016
yjistr,STROBE INSTANT FLASH (0.1SEC) RED W/EMATCH,5.63,1/01/2016
yjistw,STROBE INSTANT FLASH (0.1SEC) WHITE W/EMATCH,5.25,1/01/2016
zx8057,WHEEL 10 SEC I-WHEEL (REVERSING SAXON) - 12 FT DIAMETER,14.76,1/01/2016
yjm3,WHEEL 20 SEC SILVER SAXON WHEEL - 10 FT SPREAD,12.95,1/01/2016
zx8060b,WHEEL 45 SEC MOVING SILVER WHEEL W/BLUE RING & RED SPIRAL - 25 FT DIA,89.21,1/01/2016
ldc036,WHEEL MOVING COLOR WHEEL 60CM,48.11,1/01/2016
ldc039-1,WHEEL MOVING NEW BIG WHEEL 50CM,43.72,1/01/2016
rgspcl,"WHEEL MOVING RUGGERI SILVER MAG WHEEL, 60CM",44.37,1/01/2016
ld27a,WHEEL MOVING SPARKLING COLOR WHEEL 70CM,48.53,1/01/2016
yjm5,"WHEEL STATIONARY 50 SEC GOLD SUN W/BLUE CORE - 25 FT DIA, LOW SMK",78.8,1/01/2016
yjm4,"WHEEL STATIONARY 50 SEC SILVER SUN W/RED CORE - 25 FT DIA, LOW SMK",83.18,1/01/2016
em-2m,"EMATCH 2-METER WIRE LENGTH, ORANGE WIRE, 50/BOX",0.55,1/01/2017
em-3m,"EMATCH 3-METER WIRE LENGTH, BLUE OR BLACK WIRE 40/BOX",0.75,1/01/2017
em-5m,"EMATCH 5-METER WIRE LENGTH,  YELLOW WIRE 25/BOX",0.95,1/01/2017
fc1.0cm,FIRECRACKERS 1.0CM DIAMETER - 177 FEET; 12000 PCS,88.48,1/01/2017
fc1.8cm,FIRECRACKERS 1.8CM DIAMETER - 95 FEET; 3700 PCS,90.05,1/01/2017
fc2.0cm,FIRECRACKERS 2.0CM DIAMETER - 89 FEET; 2800 PCS,90.05,1/01/2017
qm-50m,QUICKMATCH FULESE - 50 METER ROLL,46.8,1/01/2017
rack-175-hdpe,"MORTAR RACK, 1.75"" W/14 BLACK HDPE TUBES, 4 FT WIDE",69.55,1/01/2017
rack-25-hdpe,"MORTAR RACK, 2.5"" W/10 BLACK HDPE TUBES, 4 FT WIDE",69.55,1/01/2017
rack-3-hdpe,"MORTAR RACK, 3"" W/10 BLACK HDPE TUBES, 4 FT WIDE",82.4,1/01/2017
rack-4-hdpe,"MORTAR RACK, 4"" W/8 BLACK HDPE TUBES, 4 FT WIDE",105.8,1/01/2017
rack-5-hdpe,"MORTAR RACK, 5"" W/6 BLACK HDPE TUBES, 4 FT WIDE",142.4,1/01/2017
rack-6-hdpe,"MORTAR RACK, 6"" W/5 BLACK HDPE TUBES, 4 FT WIDE",165,1/01/2017
tube-10-hdpe,"MORTAR TUBE, 10"", BLACK HDPE, 60"" LONG",85,1/01/2017
tube-25-hdpe,"MORTAR TUBE, 2.5"", BLACK HDPE, 16 1/2"" LONG",4.3,1/01/2017
tube-3-hdpe,"MORTAR TUBE, 3"", BLACK HDPE, 19 1/2"" LONG",4.97,1/01/2017
tube-4-hdpe,"MORTAR TUBE, 4"", BLACK HDPE, 23.6"" LONG",7.96,1/01/2017
tube-5-hdpe,"MORTAR TUBE, 5"", BLACK HDPE, 30"" LONG",14.56,1/01/2017
tube-6-hdpe,"MORTAR TUBE, 6"", BLACK HDPE, 35.4"" LONG",21.95,1/01/2017
tube-6-fg,"MORTAR TUBE, 6"", BLUE FIBERGLASS, 35.4"" LONG",17.2,1/01/2017
tube-8-hdpe,"MORTAR TUBE, 8"", BLACK HDPE, 43.3"" LONG",52.36,1/01/2017
ld2asrt,"2"" ASSORTMENT A&B LIDU 1 EA OF 144 W/TAILS",1.49,1/01/2017
ld25asrta,"2.5"" ASSORTMENT A 24 TYPES 4 EA (INCL. 20 MC TIGER TAILS) W/TAILS",1.95,1/01/2017
yf25assorta,"2.5"" ASSORTMENT A YUNG FENG 4 EA OF 25 W/LARGE RED TAIL & 2 FULESES",2.55,1/01/2017
yx25assorta,"2.5"" ASSORTMENT A YX 4 EA OF 24 W/LARGE SILVER TAIL & 2 FULESES",1.85,1/01/2017
ld25asrtb,"2.5"" ASSORTMENT B 96 TYPES 1 EACH W/TAILS",1.95,1/01/2017
ld25asrtc,"2.5"" ASSORTMENT C 60 TYPES 1 EACH + 36 SALUTES W/TAILS",1.95,1/01/2017
yx3assorta,"3"" ASSORTED SHELLS YX 2 EA OF 36 W/BIG SILVER TAIL & 2 FULESES",2.95,1/01/2017
yf3asrtc1,"3"" ASSORTMENT C1 YUNG FENG 2 EA OF 36, W/2 FULESES",4.48,1/01/2017
yf3assT,"3"" ASSORTMENT T YUNG FENG 2 EA OF 36, W/2 FULESES",4.48,1/01/2017
yf4asrtc1,"4"" ASSORTMENT C1 YUNGFENG (FANCY) 1 EA OF 36 W/2 FULESES",9.75,1/01/2017
hq4assort,"4"" ASSORTMENT HQ 1 EA OF 36 W/BIG SILVER TAIL & 2 FULESES",5.85,1/01/2017
sn4asrt,"4"" ASSORTMENT SUNNY BRAND FANCY SHELLS 2 EA OF 18 TYPES",7.72,1/01/2017
yf4assT,"4"" ASSORTMENT T YUNGFENG (FANCY) 1 EA OF 36 W/2 FULESES",9.75,1/01/2017
yx4assorta,"4"" ASSORTMENT YX 2 EA OF 18 W/BIG SILVER TAIL & 2 FULESES",5.85,1/01/2017
hq5assort,"5"" ASSORTMENT 1 EA OF 24 W/BIG SILVER TAIL & 2 FULESES",15.35,1/01/2017
yy5assrta,"5"" ASSORTMENT A FANCY - 1 EA OF 24, SOME W/TAIL, 2 FULESES",15.35,1/01/2017
